"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"2" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"3" 0.0637049085569657 -0.225937343712365 -0.18643586094687 -0.168556211907605 -0.263312490043686 -0.0549571797458732 0.018257199502467 -0.0499691611232208 0.000214261861753307 0.00427281333413666 -0.932196689869229
"4" -0.0743754423295038 -0.22011696745664 -0.215991409750163 -0.221868304645603 -0.279156537450126 -0.0405679393736035 -0.00310192999730086 -0.0421840414911451 -0.0128231530070534 0.0176109398618901 -0.918255694081825
"5" 0.0341831073473547 -0.154223989508284 -0.191345632016258 -0.176660320310717 -0.388135172133753 0.0505808568662459 -0.00331807163576515 0.00771370688024716 6.88897725177806e-05 0.0412594413101202 -0.909665836688098
"6" 0.314022352731039 -0.151122890096914 -0.080358195056394 -0.124599059381313 -0.66980023743266 -0.0394317741175328 -0.0750154023096244 -0.0496037667581504 -0.0363349094069827 -0.0491474848588785 -0.896406048065046
"7" 0.283947617316592 -0.154451874523 -0.144752823195249 -0.0658853687152296 -0.686586410761736 -0.0208021939727161 0.0559049994820423 0.0365492030985099 0.0198123166518899 0.00277959833467734 -0.94356740919039
"8" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"9" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"10" 0.0322851046177345 -0.260668731158848 -0.190643215848641 -0.177376254953538 -0.39074705747076 0.0176252147556185 -0.047767136318081 -0.0443197805477403 0.038742643020365 -0.00671221354979253 -0.921036491327788
"11" 0.288596602532336 -0.121124401275118 -0.184451307682986 -0.117724166743537 -0.668484564572726 -0.0172088537796999 0.0405485564202968 0.0730550305753285 -0.0198115700571558 -0.100944514445429 -0.919945312849929
"12" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"13" 0.468074212489044 -0.125466535159476 -0.100958711299067 -0.0586870292192718 -0.743473944678235 -0.450832238264963 -0.324181374368691 -0.284442667753153 -0.233843324066155 -0.186687808918418 -0.484668075407337
"14" 0.30411246607796 -0.114077693580633 -0.145317305288513 -0.0989386782518548 -0.66641417186426 -0.0456864896893901 -0.00896820226581612 -0.0452252436762705 0.0103649913139232 -0.0235886987754294 -0.912096868811882
"15" 0.239818848816602 -0.15738414931781 -0.151746443954743 -0.198694931355274 -0.61939871108859 -0.152162352373924 -0.204763435996845 -0.0678200843760265 -0.104925350819157 -0.0713593396729111 -0.791086112011288
"16" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"17" -0.0612061218498061 -0.235520473094694 -0.271709261405429 -0.11812652124009 -0.281821908801085 -0.0267339676080907 -0.146295489303901 -0.0319229370117164 0.0378022340460422 -0.128278396727473 -0.870886130779399
"18" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"19" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"20" 0.0853581269339814 -0.284050075029498 -0.17617418560188 -0.186710029990755 -0.354132181481636 0.0373270737726532 -0.0574667479772855 -0.0511352030913449 0.0197256676208194 0.0261648025774111 -0.927659943821875
"21" 0.040987259855107 -0.235425486408523 -0.183745274477676 -0.174147265931975 -0.363667286461311 0.00927685957793663 -0.0143694644292726 -0.0247613102113336 -0.0487237886049938 -0.024827777974596 -0.883954535762015
"22" 0.352140019117072 -0.146858178696917 -0.123424284546114 -0.0581915865164702 -0.704520119997379 -0.108920545106219 -0.0802103991828595 -0.0425966988446791 -0.091363394999125 -0.0782793819801247 -0.829133175010743
"23" 0.0166189888194163 -0.275715228802985 -0.232009375133473 -0.157415472628665 -0.343847231310511 -0.00219357914908292 -0.0511439418452773 -0.00977230817951471 0.0257478704651382 -0.0195092988813008 -0.91558778965744
"24" 0.283516816295452 -0.0959821241490603 -0.104769175189443 -0.107528908371756 -0.734127771245928 -0.0242716533856072 0.0289852076026616 0.0649076288347095 0.0544459889349411 -0.0261358599669643 -0.899784367321592
"25" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"26" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"27" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"28" 0.411017273345888 -0.136211025992946 -0.0825738289166846 -0.0426204886443187 -0.730534332145897 -0.109126898868072 -0.0813717856782755 -0.0652037186503538 -0.0576725104196995 -0.111016888013249 -0.818742108569202
"29" -0.0942789760559505 -0.307832699844954 -0.199113610669823 -0.222867885842234 -0.223996600665137 -0.00469535976067439 -0.0298324895517214 -0.0666530772615203 0.0239277741286028 0.0143565499993882 -0.921446286561235
"30" 0.0366027269093864 -0.135811562496957 -0.219127284653259 -0.121494579999545 -0.415539271245082 0.0180043737810354 0.054608279635539 0.0301412951950603 -0.0947572780994055 -0.0204897166364508 -0.907945157478443
"31" 0.330895661498265 -0.113953858148615 -0.10921299588352 -0.107766853985686 -0.688756557129734 0.0362991888995889 -0.0710355051470381 0.0449374542908771 0.0325666178889129 -0.00639919675353136 -0.918755473048998
"32" 0.311316869609523 -0.115215684165812 -0.136791175161416 -0.104391504435607 -0.694334159505876 -0.0370916162774455 -0.0210399806962695 -0.0390742417145744 -0.00972639313241619 -0.0412478430692556 -0.901946366018701
"33" 0.30706913813823 -0.0754348352445579 -0.140030621894306 -0.0758888684331434 -0.715721004629631 -0.00252938586698148 -0.120240628227452 0.114232535992114 -0.0539546606364029 0.00422058491819646 -0.91233735407014
"34" 0.410782338432578 -0.168311124172694 0.00976895283209375 -0.126364150750131 -0.751621489134351 -0.031694728322523 -0.00282727030548829 -0.0739146134576331 -0.048992042080508 -0.0318293713221896 -0.877266340349815
"35" 0.362070584887019 -0.0715896893912067 -0.157515490768978 -0.0831984867285212 -0.669357180962721 0.0135685893646006 -0.0371947165405372 0.0457019173706425 0.0279077079325996 0.000346309649388159 -0.938133992010936
"36" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"37" 0.435679863403287 -0.197900022021198 0.000981145082032828 -0.164486977285142 -0.754490333168023 -0.00606073166476487 0.0541879399698643 0.0534103337648179 0.042816947624815 -0.0576421740994453 -0.907187044083871
"38" 0.0623527872989157 -0.252756451261146 -0.205786563774805 -0.151814182062301 -0.356573972490579 0.0656060495661603 -0.0653103352429889 -0.0581088357576235 -0.0468398685431457 0.0560277963649205 -0.918314858257303
"39" 0.354893972660801 -0.0707910901337273 -0.0575119705551841 -0.0786871319922433 -0.767721387534673 -0.0304409545416662 -0.0666603339351051 0.056113823257382 -0.000869042654010374 -0.00391816337052141 -0.898357008545813
"40" 0.309888991512223 -0.137714114852619 -0.123055327098345 -0.0754773478109984 -0.684810528372905 -0.0135023925333192 -0.00991803075642773 -0.0243648558869009 0.0325603850516577 -0.075687057268539 -0.913426742340724
"41" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"42" 0.490906293843892 -0.209493098180011 -0.0341121994761983 -0.0691354235831778 -0.786969519007307 0.0162591982682805 -0.0324476681822248 0.106966521186092 0.0227833251016463 0.000779756365735426 -0.924343335653717
"43" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"44" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"45" 0.259350440579571 -0.164653925391879 -0.13928291561191 -0.172485378135132 -0.628889939672577 -0.0875069838913192 -0.0677218309274844 0.078087025868296 -0.0425855413618117 -0.0975337845813208 -0.900994735911222
"46" 0.407699336903927 -0.0562884898926509 -0.110868990184295 -0.101094289312713 -0.76948893500651 0.0056970465121423 0.00248765486500502 -0.0606754017287185 -0.0141806661045239 -0.0333793025522107 -0.898925060580704
"47" 0.00513745818828119 -0.230069150463469 -0.20778211318973 -0.14671468930754 -0.29273873436813 -0.0440942105118941 -0.0441259951012153 -0.0531954074070998 0.0108221646478129 -0.0131836592211581 -0.903108510661393
"48" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"49" -0.0511039818741453 -0.233110936026157 -0.251192241663636 -0.245048053304928 -0.226581812108767 -0.0680922905323754 -0.0553036486707972 -0.0374630352084113 -0.0802742329998632 -0.0692581742023844 -0.916806160922459
"50" 0.341469512935068 -0.108318385303967 -0.162298160319351 -0.110354291142214 -0.680397234161809 -0.04834263797581 -0.119358446760454 0.0393201158959788 -0.10216627281055 -0.0563238959052827 -0.85686652006275
"51" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"52" -0.125536261837736 -0.307615423714307 -0.27417417360719 -0.252078635851703 -0.240059542095315 -0.224918083058375 -0.235770989603863 -0.142908135005713 -0.141121236283423 -0.0375417532208151 -0.672164286571295
"53" 0.420281766137695 -0.0463371688279673 -0.0508505710578246 -0.0434938335185679 -0.796775419832101 -0.0188521506743186 -0.00157776101111005 0.0540839542176682 -0.0119414167432629 -0.0202324120638775 -0.921586160192002
"54" 0.0880694566627278 -0.250860508163448 -0.176134664313557 -0.167650938593039 -0.366645908603574 0.0405618289686712 -0.0204239018890487 0.00183507277899812 0.0198215463465498 -0.0148693694751152 -0.942196011126564
"55" 0.041417530423425 -0.252536264633572 -0.190845917419227 -0.114656458026891 -0.389211419106314 -0.0274643353392989 -0.0635365093211792 -0.0311978977218862 -0.0265406333743627 -0.0494149457479933 -0.902813702376493
"56" 0.341948183032087 -0.0319390392644581 -0.105557985203238 -0.117371122618836 -0.72617299858411 -0.0207490702675683 -0.0648634372003179 0.0497042313198557 0.00978982618433263 -0.0104408238067304 -0.923402108663882
"57" 0.103175212902088 -0.178976652504829 -0.184337510996611 -0.164801613316813 -0.446056795264251 0.00646257053543596 -0.00335555787886949 -0.0180322442754494 -0.083347660370438 -0.0812111613869547 -0.917029312308501
"58" 0.368572720406127 -0.0799109764279661 -0.143430539520359 -0.0627408136591856 -0.767202274016039 0.0277389082968485 -0.0394213724181691 0.00816062012677375 0.0695847577862664 -0.0921485694466895 -0.894625086574831
"59" 0.0739765062617034 -0.282563774787015 -0.222226294280357 -0.174048819833975 -0.392827151729821 -0.0272253370037809 -0.0714697198048448 -0.0342897250755122 -0.00677562374242298 -0.0613309411890749 -0.911114584238583
"60" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"61" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"62" 0.314458789674825 -0.14587240971206 -0.15824346477978 -0.082822814073728 -0.718507514672069 -0.0895988824894476 -0.0794185719897558 -0.00876801488028183 -0.020385505587983 -0.0563841838581233 -0.84265106171144
"63" 0.108116839621307 -0.202608225764519 -0.188099433323022 -0.129763825175794 -0.474421694237651 -0.015335945755864 -0.00813806794075963 0.0304035648560012 -0.0635035212626594 -0.0264862331532942 -0.933814014076137
"64" -0.0647639435648676 -0.222045646084316 -0.225257612531766 -0.164328624634401 -0.313572431773167 -0.046310287280475 -0.0799597178527395 0.0621877812821625 -0.00439898885212141 -0.00795413509842927 -0.929311722432896
"65" 0.315344777998618 -0.203824431716398 -0.0789352242508174 -0.180222525589388 -0.628523874071046 -0.115949366612564 -0.133041716251506 -0.0260567628933084 -0.0749409325868128 -0.0782353367656906 -0.845458747901754
"66" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"67" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"68" 0.0505777766875908 -0.251528643988045 -0.201330882455887 -0.173256054058232 -0.27422748861126 -0.0162172765807034 -0.062567604899437 -0.0440193828621059 -0.0108733067113187 0.00580827852360385 -0.912578898989764
"69" 0.0340586159235807 -0.130409149768547 -0.188358603433954 -0.182259713762645 -0.391104987467781 0.00492756111040608 -0.0391648255042721 -0.0383929609700858 -0.0655660205258973 0.0953667732849931 -0.913413392358064
"70" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"71" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"72" 0.370724065337709 -0.118105920304524 -0.0994672622252516 -0.0937507256546841 -0.740655664587477 -0.0436247943985502 -0.0839842644211586 0.0171070897870569 0.0116404105235067 -0.00905173071665088 -0.872474636767288
"73" 0.231879464719231 -0.137102521851093 -0.121040855566178 -0.0799396691463238 -0.678075513904468 -0.136273051152224 -0.109158483473086 -0.125505123572299 -0.0325516981679695 -0.0199186424600604 -0.812241761309052
"74" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"75" -0.0223268336030297 -0.235852725340349 -0.218351505089469 -0.173545342315379 -0.363352419590433 -0.075646255601382 -0.00678843919311895 -0.00796371235009526 0.0161027146050983 0.0537378770766573 -0.911316626690122
"76" -0.182225209870814 -0.143719014533251 -0.0637997028131928 -0.137196695958423 -0.383454619426632 -0.0164787516385196 -0.103110856489792 0.0115347864960984 -0.119052243410804 -0.0787844503977555 -0.807349626501311
"77" 0.337792032539942 -0.119995950006033 -0.0764465965072347 -0.120481302392126 -0.696566306552487 -0.0320273564780419 -0.0814511333730208 0.00503771157610886 0.0144258139671242 -0.0136793013510163 -0.896973388901409
"78" 0.344668258222713 -0.148274111138034 -0.153433849276054 -0.142763813513786 -0.665728948700801 0.0289062150813347 0.00253013026402442 0.00832118654203519 0.0343589035575245 -0.102537906479392 -0.928894392789553
"79" 0.284017828990137 -0.136232534316555 -0.0701602827790686 -0.144280959282676 -0.674909783630556 -0.147738592659639 -0.172849345009594 -0.0848441223652229 -0.0732489905272911 -0.0187273232234476 -0.861283029149102
"80" -0.02236126934087 -0.285579879923246 -0.19015360569952 -0.140968578909684 -0.295684148367984 0.0119891640932623 -0.0766310300147634 -0.112035896612585 -0.102566870066563 -0.00363520958560659 -0.920962367175317
"81" 0.227567913503343 -0.175715340499542 -0.159689482438514 -0.126501238537156 -0.646562728897108 -0.105534459931275 -0.0614507386206382 -0.0443083035848029 -0.057678019662827 -0.0230426604569612 -0.853984979396273
"82" 0.296840716867111 -0.10507258345593 -0.146219988852043 -0.0552689721925055 -0.667643316537255 -0.0669839281209821 -0.110176752143023 -0.0895975774584323 -0.100357959425486 -0.0461957742572335 -0.820547513952425
"83" 0.40422527268521 -0.18541256456895 -0.0590001152947706 -0.099458109023419 -0.715577860965757 0.0270483563134076 -0.0368770111557982 -0.000726033520906345 -0.0206915906101796 -0.0547925346409484 -0.912939209452137
"84" 0.282261429541706 -0.11983461064736 -0.187128535715315 -0.070677785070021 -0.699865578287769 -0.0782438269058922 -0.10233391869014 -0.0725427704629869 -0.103192273556691 -0.0707911640778273 -0.809041995075777
"85" -0.0457470036050915 -0.21001064658086 -0.201303352787552 -0.210535618259543 -0.293748844130093 -0.00474914657249779 -0.0070983911710358 -0.0295975344551203 -0.0521527991247481 -0.0433750719350617 -0.942587168429829
"86" 0.32640287035347 -0.156368636057793 -0.0925035658676293 -0.0727800992127637 -0.703719667394145 -0.0724036188464234 -0.133387001876586 -0.00159262103750108 -0.0990276731728885 -0.0542697980922393 -0.859405316602951
"87" -0.0333109562091466 -0.244322616564952 -0.241243991212348 -0.187867495940977 -0.380117500586155 -0.0934231357994563 -0.0305799753590927 -0.0666502785228686 -0.0629367366547855 -0.092225191478331 -0.872407019267511
"88" 0.0242242555641493 -0.208788556052334 -0.233124535323388 -0.171198503900406 -0.361903476370482 -0.0759610056034163 -0.0725740313633145 0.0386959466319818 0.00748552068417048 -0.0510380661251541 -0.898110048990835
"89" 0.422188820633081 -0.140465537264523 -0.0720149778894681 -0.0501818390024668 -0.747558284826818 -0.1197723137154 -0.106411554244911 -0.142634051160765 -0.0381812697180136 -0.0787122936589153 -0.832475332686701
"90" 0.39667548678996 -0.135414319020266 -0.113901688535983 -0.0584552315283308 -0.73048429200903 -0.0548212005637174 -0.118709648190958 -0.0158948369843595 -0.0375945794329485 -0.0159680699306975 -0.869177262086368
"91" 0.304652236692253 -0.0689718194106904 -0.186196573297947 -0.106786803239828 -0.698729255334997 -0.0506918726765525 -0.0373183801746326 0.0216142620437089 0.0576138978851591 -0.0783096856208221 -0.882496015775849
"92" 0.0103195268580009 -0.135281966610837 -0.231560335188765 -0.143701984200588 -0.429711798316494 0.0153897406266481 -0.0354852940536451 0.00337222591878583 0.0431305415092964 -0.010463718882046 -0.934177616236163
"93" 0.00272227567287348 -0.249896433919179 -0.155459187460936 -0.283709349098953 -0.321004159080819 0.0292912468005049 -0.0135290743227726 -0.00777294322929957 0.034162975589435 -0.00306053674978112 -0.909441887943303
"94" 0.429298815924926 -0.126417199899798 -0.105285647114118 -0.0695531917044819 -0.731626227659307 -0.0446058901971151 -0.028285394538695 -0.0247665838265912 -0.0201312975118818 0.0378211369297209 -0.886715912126443
