"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36"
"136" 412.371211778576 413.68328571802 414.748530349608 415.428347899996 415.835987120003 415.035611895783 413.817173560729 412.406903811259 411.40228878881 411.61757700167 412.375607615146 413.572870526192 414.810387801341 415.963637224154 416.896816789944 417.534459822563 417.968438729376 417.188722212009 415.991452939368 414.597143097145 413.593259619568 413.807668774296 414.547901818178 415.739118543752 416.979369477183 418.136173516646 419.072374086511 419.711153131348 420.144764297842 419.364487261811 418.16666852669 416.772017145218 415.768119591136 415.982596671828 416.72311972965 417.914445395007
"137" 413.360404652918 414.146971036792 414.944412278385 415.586698896154 415.948838989026 415.365049744894 414.127375608846 412.718766875459 411.870326738915 411.826187375711 412.746730898417 414.161545604597 415.512412818888 416.400577464509 417.232732421997 417.89367363166 418.24739960969 417.632730628182 416.378778083437 414.972609444887 414.131537252269 414.082922750403 415.009819969487 416.418758548056 417.771727742172 418.660711986829 419.493146988819 420.154414347038 420.508169672216 419.893175142245 418.639027394941 417.232876655786 416.391879406589 416.343185133325 417.270166023783 418.679026639902
"138" 412.71789624208 413.551756864465 414.665003248537 415.471861870908 415.869258621354 415.493096841412 414.151536460419 412.435305903067 411.441031514407 411.510787521335 412.424207866402 413.654410143213 414.968835990901 415.764718973349 416.817922821447 417.622382006068 418.009387106108 417.650911569174 416.29462112009 414.593938525817 413.592999255375 413.666656980373 414.58445472389 415.801163538721 417.118427440812 417.915520702082 418.970186144053 419.774617490638 420.161781311037 419.802855972384 418.446918326217 416.745888745603 415.74511798201 415.818686103725 416.736377990125 417.953400801856
"139" 412.029679376733 413.315300512867 414.625577633324 415.531570113586 415.893618713881 415.470836012914 413.725648922543 412.163135314372 411.280828058068 411.437250617286 412.297356157344 413.331585166405 414.546209370981 415.577794791536 416.609335051236 417.448761654145 417.896496638741 417.595539116699 415.926527487895 414.312111391895 413.434856233244 413.541277562502 414.436544267838 415.487077000667 416.692237008692 417.725000882347 418.749944753463 419.585719779471 420.033235891318 419.733907622918 418.066609887881 416.450047588169 415.574509267952 415.679849109414 416.577358307931 417.628498187421
"140" 413.106815162138 413.800636273147 414.824947957442 415.669345516693 415.711892235237 415.373702268853 413.893549932859 412.465184570823 411.639452254376 411.676473756746 412.435221023087 413.831451101303 415.073973051038 415.935187136685 416.969486775112 417.902548254487 417.985057923963 417.611744024981 416.115294705153 414.645579990137 413.82690881316 413.877430953807 414.625072156611 416.061370420635 417.293096153987 418.145477691095 419.178018007271 420.107126406321 420.188331691601 419.816924083724 418.321435177771 416.853461874921 416.034414181916 416.084274525481 416.83230469973 418.266961803
"141" 412.363765314114 413.331095321734 414.291066168972 415.164016743663 415.607949937458 415.271204397374 413.78872752661 412.120444688323 411.175775388073 411.037263234994 412.120276650199 413.347544522963 414.375462929001 415.472413232169 416.455485122378 417.287870182078 417.692871321883 417.339191173304 415.859056021763 414.204024995761 413.270869803743 413.126848464284 414.205516974812 415.432200395824 416.460347484696 417.558176635749 418.541787404612 419.374212660125 419.779043027401 419.42519478974 417.944993703513 416.290004091298 415.3569199849 415.212884957283 416.291541263768 417.518224236936
"142" 413.1060769116 413.96847102568 414.743463782714 415.779968723935 416.207978280746 415.692417865684 414.222193254583 412.729909902066 411.655534066779 411.781119510425 412.686599491392 414.029982493302 415.138946875568 416.104246667123 416.937168158413 417.98482202744 418.387767734857 417.82750711541 416.336789452932 414.855524369089 413.795417796047 413.926281058615 414.821416294781 416.153734257023 417.268378014517 418.23705193714 419.072445259691 420.121009045005 420.523281044945 419.961304711609 418.469686667985 416.988763813784 415.929177208805 416.060250570146 416.954990655164 418.286882614955
"143" 411.7818765354 413.35671836181 414.497860542372 415.644621834269 415.578246673746 414.806489925663 413.502218542087 412.036684436081 411.135444135049 411.304154666447 412.047228234059 413.271582441827 414.462215801371 415.593676047324 416.493862876078 417.491754892882 417.638304458884 416.973466009883 415.720608074231 414.269500267835 413.295381801799 413.443592238092 414.179154788321 415.354464293402 416.585732924335 417.736251513263 418.638553305786 419.636012903967 419.771829010285 419.104874223697 417.852762607509 416.402191619453 415.430624788912 415.578560503639 416.313784568346 417.491292342653
"144" 412.828038826644 413.576154901145 414.802049356753 415.656481997533 415.739831383319 415.175115118671 413.891596121594 412.557436112226 411.317345894287 411.398981554104 412.211990155841 413.516002586339 414.669724820948 415.537262265978 416.861536535864 417.887237438651 418.055509647852 417.468328061179 416.177449582239 414.735938692228 413.494450654685 413.539057402303 414.348366985993 415.729499110021 416.891138882492 417.75024127021 419.066328941514 420.080899202755 420.244195922092 419.658784799061 418.368997143379 416.933746514741 415.692381732899 415.73886114989 416.548205862965 417.925038917508
"145" 412.483235325019 413.792774324319 414.761501156134 415.421404699543 415.549209100392 414.847195266913 413.603960187798 412.133667545557 411.305524000661 411.311364831618 412.222344419548 413.458286923662 414.740738499963 416.021956715938 417.014154207968 417.592739948545 417.674413246572 416.962510196703 415.721934077512 414.280050077357 413.449997240081 413.451918600325 414.354145326854 415.607917505411 416.887093854873 418.165327161252 419.157790763778 419.734721020056 419.816046103551 419.104529868451 417.864252939075 416.423083941456 415.592750814833 415.594370876486 416.496260265995 417.750547637771
"146" 412.388864250408 413.543351622474 414.896777967584 415.85196379556 416.173026726465 415.542592629543 414.012122454692 412.310553147176 411.536668690468 411.746335256133 412.613904352145 413.739523874597 414.810310560939 415.832491067646 417.048689565715 417.957548913148 418.297343934396 417.707941089787 416.210386160216 414.518100786553 413.734901261579 413.93342650289 414.794841308229 415.919315517821 416.992380072296 418.017324970516 419.234995928868 420.143914148292 420.483014580758 419.892910950289 418.395034075886 416.702788229864 415.919786365879 416.118486658325 416.979970660657 418.104422077295
"147" 412.157311970743 413.659878067888 414.581841079135 415.569546199185 415.732920932958 415.101195605618 413.611170020288 412.252304035917 411.413250197047 411.321536450594 412.312089005477 413.630962083639 414.693400061145 415.834270556629 416.600844112579 417.592334360088 417.847235052606 417.273158345963 415.825076368926 414.459621854955 413.604825533561 413.491695993361 414.460679189815 415.770087663275 416.846175534099 417.997269267062 418.767859043029 419.758866575789 420.011115559861 419.435420285421 417.986320709034 416.621109451698 415.766770318836 415.654186799153 416.623681205047 417.933298013971
"148" 411.927768754169 413.260227767527 414.622103029495 415.552997666006 415.782554987471 415.196629751347 413.698883809983 412.447384571384 411.435219126879 411.462569162045 412.375609236933 413.41205904423 414.73428979643 415.788661187729 416.798286810281 417.555808023018 417.813264371556 417.286285461618 415.836091053433 414.634494241051 413.628275848319 413.655641896655 414.551141992607 415.530497438263 416.856768252324 417.921802470786 418.944620175872 419.708727218446 419.965440725437 419.436255407944 417.984178028399 416.780795067934 415.77435993553 415.80178717585 416.697912959488 417.679116726437
"149" 412.417255091887 413.9087332689 414.912360946656 415.491808046543 415.599510178877 415.249745059973 414.023440827398 412.41932065625 411.648751697293 411.354750188309 412.121980497347 413.438448111498 414.71573836715 416.048640898941 417.030965372543 417.663664761054 417.801606595076 417.466760281865 416.228706607321 414.612559977698 413.859954248713 413.53075989319 414.295374520233 415.615841159425 416.901655203172 418.238224932618 419.220991259922 419.852430327008 419.989659229371 419.654470989315 418.416689155434 416.800820486084 416.047810366062 415.719413040466 416.48408618419 417.804461705899
"150" 412.620337934604 413.686540533488 414.686105122543 415.550403924987 416.036576761397 415.435810045116 414.163309740061 412.59703831283 411.539582409101 411.646507167019 412.621303248291 413.644048939672 414.660892756433 415.85344839073 416.914059862278 417.747666023197 418.19821123883 417.580359948368 416.30388983501 414.741559793704 413.693501173031 413.798893069518 414.78063718669 415.802547841068 416.815707287172 418.006713840659 419.066918901887 419.901091465211 420.352143087852 419.734482119862 418.458001702453 416.895582292726 415.847412734951 415.952818428734 416.934511011161 417.956438389958
"151" 412.537312114828 413.713608206911 414.709814320093 415.261876886104 415.635215523869 415.02307380129 413.560091482698 412.066050508508 411.188373559836 411.282385742068 412.020432891434 413.120097242135 414.502889144167 415.62982463643 416.653579754682 417.292262729619 417.748116727523 417.122851985791 415.622584372242 414.107040037153 413.252356540391 413.337358696514 414.098637810452 415.200883257382 416.573907812877 417.697145952382 418.719066976844 419.358849745415 419.816985890762 419.192329960834 417.691748832757 416.175700596879 415.321183941294 415.405812892747 416.16751668571 417.269887638024
"152" 412.813563328804 413.965888190063 414.925306973645 415.472170891276 416.094532232636 415.489727768282 414.296332695543 412.622091019757 411.898502815005 411.885343196301 412.655898138349 413.805630328924 415.04777948934 416.155842950466 417.139201550519 417.733538924354 418.381213201427 417.779968324772 416.588254633192 414.911371728402 414.182358230113 414.162170332995 414.927014810552 416.083890604208 417.32732018733 418.43601711573 419.419046497284 420.012745478185 420.660063886909 420.058755945086 418.867031861861 417.190194700194 416.461252786032 416.441146573121 417.20605326005 418.362847547885
"153" 412.219957052693 413.50094732416 414.691951870435 415.563206823975 415.89606246703 415.203349331935 413.903853471873 412.496004808143 411.452376092243 411.413515132412 412.347660601496 413.366634039073 414.37859134868 415.694957997923 416.812246725169 417.644594417288 418.037557228789 417.375965808551 416.077115950431 414.655384336667 413.610928722827 413.611608694134 414.511146714735 415.524838501673 416.53919885736 417.853868238349 418.976363674081 419.811286545797 420.20012871069 419.536345152083 418.237401382703 416.816604477069 415.772243370184 415.77033995243 416.672167852928 417.686200576469
"154" 412.047599809359 413.273314911676 414.88524233461 415.923103613356 416.105991310104 415.452519180181 413.967334290185 412.576330534928 411.619553910241 411.609642463054 412.365496770541 413.548173967621 414.844190434676 415.837236195089 417.188483510079 417.96829666621 418.186682783842 417.633119041023 416.249616932909 414.908277367752 413.939045543238 413.891728987323 414.615145612279 415.796179113627 417.096101736646 418.100123574743 419.458990192757 420.239819054924 420.45575514735 419.8987841981 418.513301954988 417.171858894198 416.203585700505 416.157303947573 416.881225959554 418.062249931511
"155" 411.962952406187 413.344601082 414.735811143211 415.404976031095 415.832577910018 415.268858400323 413.676040099649 412.200226731297 411.226454124931 411.29647514701 412.247295748186 413.260898806107 414.497753543275 415.725799993209 416.817209276118 417.376158907364 417.814356037198 417.317561680305 415.777918499515 414.342067564074 413.345104125483 413.413416785323 414.348027252924 415.342962598173 416.584061367755 417.817411078446 418.914940020193 419.476046834574 419.91369555331 419.415306933368 417.874469868174 416.43800223726 415.441422429731 415.50995037016 416.444870930155 417.440044723737
"156" 412.898397131503 413.564499050092 414.466389396483 415.166924780963 415.692376664569 415.047115184985 413.846205642803 412.215117273028 411.294904068074 411.508948145683 412.467834186008 413.479689191722 414.794942807906 415.626826541428 416.631186478457 417.385266381134 417.900021587459 417.214116484384 415.965607306278 414.328845061403 413.406870924165 413.639854151281 414.604375616989 415.624259603106 416.937184285253 417.765119795366 418.766512358803 419.519198349239 420.034175212812 419.349224480665 418.101700839732 416.465216613087 415.543248971779 415.775903644635 416.740247223904 417.759985825016
"157" 413.229136386517 413.930183023618 414.849415856222 415.689606503012 416.139090688772 415.623887657105 414.203338763973 412.610357094084 411.614725603095 411.863681556908 412.731385820416 413.861060046099 414.996958718003 416.070840715336 417.128862157441 417.998939556914 418.36118428458 417.778141395588 416.337672875553 414.753327592543 413.768902047664 414.029571988248 414.914722523625 416.075388329862 417.190669377293 418.244533312938 419.297015765433 420.168042853306 420.535917273028 419.956296891008 418.516190391842 416.930785467795 415.945522784113 416.205707334578 417.090280155846 418.249717433267
"158" 412.974735293532 414.184045967546 415.227389155668 416.25607746424 416.683782991637 415.965664640377 414.648180826847 413.09373104666 412.008475767533 412.386573474214 413.17639196513 414.309627424921 415.141719011226 416.474105676732 417.556937470546 418.586934621071 418.902504750892 418.161034417309 416.838149773538 415.313739259947 414.28394631243 414.617463671847 415.38618134983 416.524087872504 417.359370820196 418.699524857368 419.785711548715 420.816454899003 421.125410824425 420.382303454453 419.05883930678 417.53612052546 416.509679801986 416.840608037864 417.608116310841 418.746310497578
"159" 412.728990791981 413.671099360407 414.360707711831 415.345541417369 415.704380088784 415.218329880484 413.715648870501 412.21859991133 411.296708196963 411.199719366726 412.048607564466 413.45949153713 414.678579164378 415.678048641041 416.434231607739 417.449835461185 417.771099986813 417.259708706723 415.742024424222 414.290707242391 413.387750324572 413.295500650127 414.114764816789 415.524993309272 416.742426387237 417.743041119982 418.501745789101 419.518987414909 419.839103031625 419.326871031155 417.808553394038 416.359057429417 415.456804302442 415.36472035253 416.182749353795 417.592978365967
"160" 412.176125194516 413.570881336046 414.717381055512 415.570661528254 415.927928527181 415.28496911983 413.923692453672 412.440490877703 411.477309058795 411.614561953956 412.562772019972 413.576752687437 414.663560952161 415.712580292832 416.650331197219 417.492336077329 417.968441468626 417.411626233543 416.070835781924 414.559442239696 413.562730194196 413.688653522375 414.643183236577 415.670540562167 416.761403149672 417.809180201903 418.7435078089 419.583297898276 420.05933009253 419.503459128876 418.163495631709 416.652311679915 415.655372769354 415.781019886002 416.735431583753 417.762834227418
"161" 412.924233282379 413.959025031217 415.049440728493 415.861496578566 416.408031373664 415.962328606822 414.487864412299 412.80630159047 411.83813977908 412.101610418849 412.884219342132 414.033443277196 415.183301537227 416.31626627383 417.327216486263 418.098228175872 418.613051173616 418.154059469659 416.692304655955 415.019342492964 414.066494884335 414.338193572561 415.1102724925 416.257524442881 417.404071430896 418.535946347249 419.548165041494 420.320232699508 420.835717219228 420.376877871508 418.914864667798 417.241663159071 416.288599147033 416.560224247926 417.332429143831 418.479736810743
"162" 412.328157695739 413.149701481048 414.196260056507 415.193235014581 415.362606642335 414.948501515541 413.527857457939 412.208821593566 411.255674192675 411.269014715682 412.101964786014 413.095981432656 414.29894407935 415.298588436534 416.357266877994 417.350046217217 417.525438479803 417.071122883426 415.826044944573 414.405672634126 413.342087639856 413.385356447601 414.146385945922 415.197779784948 416.437203189095 417.412125061625 418.468831731118 419.461996948778 419.636515009543 419.187797830068 417.91851814666 416.512173855299 415.463847562113 415.502971028882 416.273927806192 417.317391126417
"163" 413.158181278167 414.158422534957 414.991825295551 415.543357576827 415.957031548031 415.426441315393 414.199764598217 412.725935047966 411.94912039645 411.927932239172 412.852698238481 414.095980428911 415.294290659071 416.425674269107 417.278666017005 417.812204681619 418.208306103423 417.670537832599 416.445178505295 414.973427934408 414.196375290949 414.175890123078 415.098941417689 416.342415259637 417.541343034009 418.673047773281 419.526097111992 420.059597827528 420.455657730321 419.91787136043 418.692514614053 417.22076883792 416.443715543591 416.423232164147 417.346279254625 418.589753588135
"164" 412.986406316177 413.692132507894 414.675329372037 415.524604605916 415.755584384589 415.220343981765 413.976652892359 412.58816436601 411.752858528706 411.9659984881 412.839402326359 413.797409657896 414.815234749663 415.881708036759 416.883231330166 417.817037708262 417.976967049827 417.385174663385 416.068132999265 414.691343003409 413.904517401689 414.112953648566 415.009479568736 416.012584397309 417.002598578927 418.047587916368 419.048037384714 419.977188898329 420.141412310698 419.552953682975 418.240132281204 416.862627592762 416.072976468452 416.28167909306 417.176874181185 418.177379665723
"165" 411.908680949778 413.144300891728 414.033595664979 415.141311768351 415.427989637246 414.831322250627 413.444886001132 411.906188217513 411.042071858648 410.912753717757 411.926000344408 413.072275668203 414.064888523958 415.24214784229 416.064110788711 417.114918191083 417.413268902658 416.839181535064 415.503136308231 413.990554857954 413.130052342523 412.987019953421 413.968895775978 415.142511364652 416.126972463055 417.304869936542 418.126091763572 419.175236732773 419.47327449286 418.899227054923 417.564363682369 416.052590444529 415.192383292422 415.049113668812 416.03014589038 417.204509374525
"166" 412.387813842138 413.441116892753 414.734763421741 415.533263701039 415.650985530783 415.140394857196 413.859170603322 412.28040337062 411.316686043298 411.131981521645 412.206852268891 413.585145125167 414.460462363581 415.449313763927 416.799900692226 417.696556335178 417.796290097233 417.259754291877 415.978878661573 414.39552502996 413.429712412628 413.317915103569 414.351595911015 415.713909329899 416.591894165148 417.577473250699 418.930313296874 419.83131262807 419.930057317231 419.392317103921 418.111548515576 416.528040945201 415.5621495765 415.453839452538 416.485528348299 417.847063621927
"167" 413.197850896492 414.054863906209 415.354575399439 416.023863771126 416.384935469545 415.537591982423 414.368305068568 412.997000026726 411.712650300942 411.882206697723 412.83243533865 414.102493742513 415.38638017585 416.320047817871 417.580142388719 418.320440828654 418.627538723027 417.765120738538 416.693466199621 415.291924910528 413.979728369801 414.18498568607 415.091026560981 416.392999960418 417.670035169732 418.598414406735 419.86022660307 420.596036810772 420.906430191718 420.045134850356 418.967849580418 417.568162136067 416.257582411017 416.460647469523 417.369269743592 418.669334990671
"168" 413.560780162481 414.205607890871 414.988814606432 415.564013288106 416.021423311392 415.327364420784 414.288765307302 412.831527127827 411.976058754031 411.948696548056 412.574777303714 413.805681740266 415.089333488488 416.115457388243 417.127388159618 417.933754652981 418.424000021743 417.665288211143 416.543221483353 415.018385690463 414.104436197015 414.120333833479 414.758002929533 416.075628622262 417.352732389718 418.356571688183 419.35350331407 420.147990572626 420.637480845469 419.883192109578 418.765984467755 417.24445305562 416.332737881585 416.346351511945 416.983202257092 418.297076402476
"169" 411.563968446948 413.108893500387 414.370156225633 415.351788412317 415.615638512635 415.065741121207 413.703325921401 412.119689141363 411.097575748465 411.217122209219 412.013796609709 413.156639466148 414.067565030026 415.28762570153 416.364981135969 417.318814384737 417.631952302527 417.13072910558 415.790201712519 414.207515312789 413.180381351451 413.292432690124 414.084547825109 415.225731141101 416.138725438584 417.360467837992 418.438620169325 419.392484497737 419.705342351787 419.203878953082 417.863255265457 416.28057576049 415.253478191186 415.365564192306 416.1576952299 417.298880412605
"170" 412.624459346507 413.496748136082 414.523918514579 415.429916172279 415.778032429917 415.25580858404 413.956607610673 412.490787350133 411.37570232103 411.338688040955 412.073658980803 413.19493818901 414.646713091793 415.710424753752 416.786765995151 417.631499547811 417.91653729052 417.341918874613 416.035285765101 414.589922439248 413.499312689579 413.47955345093 414.214169522981 415.325505677752 416.768748378531 417.828354880057 418.905886917831 419.754241096476 420.042114035211 419.468410866156 418.161025202151 416.714372924116 415.622893065353 415.602973400728 416.337946509104 417.449737491532
"171" 412.614624403615 413.757463560084 414.869204700218 415.644880588911 416.161750078231 415.369960406892 414.123575617068 412.661309795166 411.764420943463 411.844876611698 412.734333778413 413.860809608031 414.784544219667 415.959337738732 417.09962349113 417.773181130049 418.18289864512 417.448911246259 416.200852021793 414.769241204333 413.878557672192 413.921604094297 414.785052704079 415.924141761424 416.868801838081 418.046135369372 419.188524075739 419.855621310384 420.258440341538 419.528036494573 418.279849746701 416.850199720916 415.959930380791 416.000612986713 416.86241052067 418.002295000351
"172" 412.417090250839 413.536110985371 415.053223375717 416.160239073847 416.449807399666 415.673243780109 414.417545730399 412.739700781842 411.753796116331 412.03257668608 412.807787731238 413.876145940063 414.879390337171 415.983858198584 417.387681602304 418.325589637635 418.610622669548 417.868200086578 416.639872673359 414.998808202915 414.023167761584 414.29643993296 415.064695838479 416.102667307246 417.109027192152 418.217713154383 419.627741205958 420.570783552118 420.855587408151 420.111207565494 418.881232160868 417.239040307316 416.263388677879 416.537174526561 417.305867927134 418.344511916788
"173" 412.982239803051 414.060234932281 415.055979237274 415.816077790033 416.032148159602 415.453412334703 413.924128134918 412.297350602379 411.681999151875 411.807761128712 412.829221300368 414.040107696061 414.887630560467 416.200434511032 417.284779697541 418.148561141228 418.336805409143 417.703080685336 416.142601149978 414.504547040067 413.896687188886 414.034514408703 415.063011824971 416.274810180685 417.120236211489 418.430462191118 419.513449637438 420.377198287441 420.566025096615 419.932863058965 418.372631668228 416.7345425313 416.126535401349 416.264242488908 417.292697491004 418.504512742622
"174" 412.226256580853 413.461893877197 414.462735043026 414.94721150617 415.154337494108 414.861658665313 413.530692195021 412.051708880156 411.169118616312 410.945654216774 411.967502708913 413.135917920548 414.273542067282 415.295871247821 416.342824018775 417.001631278716 417.291555422363 417.092387353089 415.68994436199 414.111192181393 413.2606502694 413.033962818602 413.973672520053 415.193382581408 416.348702359819 417.377111258559 418.419252817001 419.069458237783 419.356917644218 419.153271916855 417.754638547024 416.180912994282 415.327997334603 415.101569824957 416.046438170892 417.26331902526
"175" 412.42441537885 413.597668460878 414.552230525067 415.809356436085 416.293176005413 415.726726528107 414.474249847506 412.701057778365 411.561131036594 411.523240639273 412.371002571068 413.663598052976 414.880708342278 415.962320588379 416.815565902096 418.024168367291 418.54648164891 417.918685835354 416.711755107782 414.987194448603 413.875394314286 413.834362831206 414.688328312274 415.925336362033 417.136912304603 418.227488324131 419.089581829275 420.301919940079 420.820832625228 420.197116836379 418.986575444067 417.258443282343 416.144696198249 416.104007024339 416.957526869289 418.198659804291
"176" 412.426342102328 413.52818843059 414.891502027162 415.824753701244 416.265128437636 415.510494859278 413.851070846311 412.226429804622 411.579809029103 411.777831301114 412.867064892266 413.943645968523 415.060248938976 416.01271668169 417.176384598026 417.978932148705 418.404273945153 417.692699995095 416.091352373159 414.504883259295 413.839659457304 414.020652198081 415.098937752617 416.179177096681 417.297990105981 418.253843936722 419.419076479496 420.221238336688 420.645511897131 419.933002046451 418.331398879265 416.745208654517 416.080092511245 416.261277298342 417.339647250612 418.419932345086
"177" 413.246411889139 413.836441594921 414.761771084588 415.385916973974 415.883976325183 415.554263379178 414.148828491963 412.543207464212 411.433997643306 411.428037078263 412.372498325506 413.665228238402 415.055133101998 415.935671064794 417.052460432384 417.733548223524 418.156971692667 417.734042082914 416.291372937676 414.68179920164 413.59760706376 413.614691404244 414.571277134293 415.863955895803 417.243121702172 418.116499748314 419.23179512776 419.91485641772 420.341122480849 419.919720557221 418.476885891217 416.866564272237 415.781682212039 415.798541582529 416.755235409994 418.048119350829
"178" 412.341941436824 413.336726769537 414.808674355212 415.879416419473 415.984939742844 415.172826296823 413.715550828026 412.087381038867 411.179942606865 411.22946397499 412.505198758875 413.690102716455 414.602877623941 415.638412431747 417.06171524005 418.08527466274 418.178043901812 417.324824180258 415.885204558072 414.248948528186 413.38096143903 413.427879306422 414.71535262904 415.877810902763 416.786513497268 417.820033532615 419.246218163465 420.272430878933 420.365855827978 419.514943443277 418.074314860208 416.438534611344 415.568307164379 415.615376585838 416.902177779339 418.065914305807
"179" 412.505298850166 413.475813335049 414.472058884406 415.382513388967 415.942406333937 415.368582476633 413.962231109969 412.206092915403 411.233554563876 411.314286638821 412.201386702054 413.245014587451 414.549962903343 415.643185087143 416.669903969159 417.573762321668 418.031109354487 417.46982344675 416.073484832767 414.370422499253 413.389025229662 413.412908289641 414.29958688123 415.351717085752 416.662820639332 417.762933964993 418.79138288801 419.695262029324 420.145946848922 419.586038986918 418.190538451436 416.491180746969 415.508970773723 415.528643859849 416.415262667604 417.468033028932
"180" 412.017376063282 413.391455268949 414.724154641368 415.727142711835 415.933891675068 415.148263785873 413.803281893529 411.846326275523 411.141553697581 411.349455251272 412.350933548977 413.456889095948 414.686483444649 415.781434626791 416.945830012323 417.830831828856 418.058509355683 417.3576442986 416.061051138018 414.070918038128 413.438921180545 413.584328334602 414.591439396769 415.621000834326 416.870592474892 417.988831341676 419.166787763063 420.058355405848 420.282588854941 419.57477525275 418.274539713945 416.286538995376 415.651216033289 415.80073285197 416.807706964422 417.841411638222
"181" 412.521880307674 413.443910124746 414.409289683319 415.310988592687 415.714448154559 415.274797183224 413.90241348201 412.311395021651 411.190688538787 410.999524458599 412.09841290864 413.44356610223 414.536740862652 415.437726286696 416.469411888253 417.416059460986 417.850367374992 417.404977098166 416.014822322504 414.417172624233 413.291383224045 413.09617323481 414.202823638744 415.549693765363 416.643869787598 417.544357193801 418.575109946643 419.521270949149 419.955462146286 419.510249769615 418.120298600513 416.522716920674 415.396932379014 415.201708929186 416.308300250128 417.655158732516
"182" 412.4807940405 413.747183584508 414.884353023303 415.814528757763 416.173028406961 415.278654250449 413.933569812521 412.266757420176 411.364262206569 411.369232360981 412.455740238003 413.938399756831 415.014859557289 416.135482978284 417.037797666188 417.969013997143 418.372085135052 417.577425273692 416.270966280542 414.526420622582 413.592106876514 413.626805944951 414.719794555135 416.127222372957 417.212961086384 418.346562623154 419.270128533371 420.201225073684 420.600292088961 419.796548103721 418.48655239774 416.749116877885 415.817708351539 415.849680396285 416.94207849211 418.356407281471
"183" 412.212639548163 413.40859863649 414.342008685016 415.341034937382 415.76207506945 415.136342660827 413.775002279293 412.302684790247 411.110889830722 411.213117014711 412.126829060929 413.41903453728 414.379830260897 415.510644790518 416.455191626782 417.356876964396 417.794420076259 417.206998242486 415.826689541877 414.374882585088 413.172254023665 413.254618738983 414.164964298775 415.483127632484 416.438049061701 417.565651268291 418.513016785227 419.410904059254 419.8503238428 419.264989861954 417.882880186626 416.431706980787 415.22817583521 415.309416006483 416.21976158345 417.539655270303
"184" 412.2759190674 413.889290934775 414.683941292953 415.390171488666 415.491069695389 415.017413525812 413.728991229534 412.301399929696 411.372191487946 411.298995654975 411.943813662211 413.305537295091 414.525391329594 415.805968626491 416.563356977644 417.399954967764 417.647447100829 417.220538533255 415.911091154721 414.432246895097 413.470965800304 413.397049817372 414.065736373525 415.440418113548 416.662401825358 417.937019046504 418.688210172461 419.522317908658 419.770946615159 419.346255133122 418.038308256815 416.559571527586 415.597612005023 415.523037824759 416.191554099837 417.566362807294
"185" 412.623273445118 413.583563207834 414.240476503338 415.061517779443 415.340960787505 414.889045046704 413.659089052471 412.089351729948 411.278636344474 411.236810876132 411.987455443176 413.301525295249 414.448271218678 415.300156281022 416.099133121689 417.072926627163 417.349215511624 416.827496906123 415.531208957317 413.947468453551 413.124694166996 413.127109754384 413.941284691098 415.183483051449 416.324246871913 417.166913592961 417.983562211197 418.97420774743 419.249443199514 418.71924364241 417.415811074672 415.831151872519 415.007872771042 415.014830014269 415.834981483244 417.069877830934
"186" 412.24264731875 413.392740790795 414.299777696929 415.10720479667 415.318358721525 414.762507808523 413.601327686005 412.244115508763 411.092440616217 411.163127089497 411.837377519659 412.982093113525 414.186259016606 415.251964987338 416.133423689745 417.030344878894 417.297341155062 416.740018665987 415.562852254131 414.18060584089 413.063468633949 413.100554733732 413.810796987332 414.963477606297 416.157111836623 417.217634469601 418.093709927151 418.991207536384 419.260006471183 418.703877751275 417.527492419273 416.144866130272 415.028953141103 415.064127818463 415.775452296463 416.928388607847
"187" 412.97197937239 413.804140310591 414.963422246892 415.514730036294 416.014655665313 415.581149817131 414.079602932126 412.532377275065 411.625460539761 411.623008474996 412.731344125102 413.82385966929 415.012231910812 416.079361737008 417.257072631599 417.741725235453 418.17958528821 417.727245971572 416.235053144885 414.706112351133 413.805995152209 413.802285143547 414.910488724591 415.999908873792 417.187020808414 418.254055116155 419.43235003608 419.917436051181 420.355401135553 419.902962935822 418.410658003561 416.881661043091 415.981556909519 415.977876226533 417.086085316365 418.175508933758
"188" 412.641801830801 413.726437744364 414.7463006279 415.478759432758 415.806639763206 414.924750554661 413.729630304147 412.047686340884 411.184930296072 411.343219365046 412.399205384707 413.614771805776 414.815843951589 415.896788165849 416.906314206254 417.664721757888 418.002972125299 417.125266581424 415.929207406306 414.244687143932 413.379817849682 413.537232025672 414.593554169389 415.809353038073 417.010750726795 418.091835089541 419.101360372804 419.859719799797 420.197921686218 419.320192085496 418.12412999603 416.439616667831 415.57475488601 415.732173210177 416.788496242756 418.004294158891
"189" 412.601979339169 413.475668246758 414.410614678961 415.466381394614 415.576420868974 414.869336816261 413.637806831032 412.110576967873 411.177527299728 411.175167440531 412.113106754756 413.408785197028 414.600839057776 415.473291358848 416.430377185224 417.534610667393 417.73617566032 417.05500574588 415.776124743467 414.19559959323 413.269180585111 413.297835899405 414.275925917699 415.530033914658 416.715454184038 417.588278520358 418.546380888702 419.65281771583 419.858888737423 419.178978171165 417.897670277342 416.314443189433 415.388407264861 415.418680679861 416.398842929719 417.650792521877
