1958,6,7,    NaN,0,8.1
1958,6,8,    NaN,0,8.1
1958,6,9,    NaN,0,8.1
1958,6,10,    NaN,0,8.1
1958,6,11,    NaN,0,8.1
1958,6,12,    NaN,0,8.1
1958,6,13,    NaN,0,8.1
1958,6,14,    NaN,0,8.1
1958,6,15,    NaN,0,8.1
1958,6,16,    NaN,0,8.1
1958,6,17,    NaN,0,8.1
1958,6,18,    NaN,0,8.1
1958,6,19,    NaN,0,8.1
1958,6,20,    NaN,0,8.1
1958,6,21,    NaN,0,8.1
1958,6,22,    NaN,0,8.1
1958,6,23,    NaN,0,8.1
1958,6,24,    NaN,0,8.1
1958,6,25,    NaN,0,8.1
1958,6,26,    NaN,0,8.1
1958,6,27,    NaN,0,8.1
1958,6,28,    NaN,0,8.1
1958,6,29,    NaN,0,8.1
1958,6,30,    NaN,0,8.1
1958,7,1,    NaN,0,8.1
1958,7,2,    NaN,0,8.1
1958,7,3,    NaN,0,8.1
1958,7,4,    NaN,0,8.1
1958,7,5,    NaN,0,8.1
1958,7,6,    NaN,0,8.1
1958,7,7,    NaN,0,8.1
1958,7,8,315.84,6,8.1
1958,7,9,    NaN,0,8.1
1958,7,10,    NaN,0,8.1
1958,7,11,    NaN,0,8.1
1958,7,12,    NaN,0,8.1
1958,7,13,    NaN,0,8.1
1958,7,14,316.22,8,8.1
1958,7,15,316.43,17,8.1
1958,7,16,314.55,6,8.1
1958,7,17,314.56,5,8.1
1958,7,18,    NaN,0,8.1
1958,7,19,315.5,11,8.1
1958,7,20,316.04,8,8.1
1958,7,21,    NaN,0,8.1
1958,7,22,    NaN,0,8.1
1958,7,23,315.9,1,8.1
1958,7,24,316.09,6,8.1
1958,7,25,    NaN,0,8.1
1958,7,26,315.25,6,8.1
1958,7,27,315.61,13,8.1
1958,7,28,315.5,8,8.1
1958,7,29,    NaN,0,8.1
1958,7,30,315.74,7,8.1
1958,7,31,315.76,7,8.1
1958,8,1,    NaN,0,8.1
1958,8,2,    NaN,0,8.1
1958,8,3,    NaN,0,8.1
1958,8,4,315.29,13,8.1
1958,8,5,315.49,5,8.1
1958,8,6,315.54,15,8.1
1958,8,7,314.78,12,8.1
1958,8,8,    NaN,0,8.1
1958,8,9,    NaN,0,8.1
1958,8,10,314.46,1,8.1
1958,8,11,314.6,8,8.1
1958,8,12,314.99,9,8.1
1958,8,13,314.82,8,8.1
1958,8,14,315.08,5,8.1
1958,8,15,315.27,8,8.1
